class;Categ0;Categ1;Categ2;Categ3
Class1;A0_0;C1_0;A2_1;B3_1
Class1;A0_0;C1_0;A2_1;C3_1
Class1;A0_0;C1_0;A2_1;D3_1
Class1;A0_0;C1_0;A2_1;A3_2
Class1;A0_0;C1_0;A2_1;B3_2
Class1;A0_0;C1_0;A2_1;C3_2
Class1;A0_0;C1_0;A2_1;D3_2
Class1;A0_0;C1_0;A2_1;A3_3
Class1;A0_0;C1_0;A2_1;B3_3
Class1;A0_0;C1_0;A2_1;C3_3
Class1;A0_0;C1_0;A2_1;D3_3
Class1;A0_0;C1_0;B2_1;A3_0
Class1;A0_0;C1_0;B2_1;B3_0
Class1;A0_0;C1_0;B2_1;C3_0
Class1;A0_0;C1_0;B2_1;D3_0
Class1;A0_0;C1_0;B2_1;A3_1
Class1;A0_0;C1_0;B2_1;B3_1
Class1;A0_0;C1_0;B2_1;C3_1
Class1;A0_0;C1_0;B2_1;D3_1
Class1;A0_0;C1_0;B2_1;A3_2
Class1;A0_0;C1_0;B2_1;B3_2
Class1;A0_0;C1_0;B2_1;C3_2
Class1;A0_0;C1_0;B2_1;D3_2
Class1;A0_0;C1_0;B2_1;A3_3
Class1;A0_0;C1_0;B2_1;B3_3
Class1;A0_0;C1_0;B2_1;C3_3
Class1;A0_0;C1_0;B2_1;D3_3
Class1;A0_0;C1_0;C2_1;A3_0
Class1;A0_0;C1_0;C2_1;B3_0
Class1;A0_0;C1_0;C2_1;C3_0
Class1;A0_0;C1_0;C2_1;D3_0
Class1;A0_0;C1_0;C2_1;A3_1
Class1;A0_0;C1_0;C2_1;B3_1
Class1;A0_0;C1_0;C2_1;C3_1
Class1;A0_0;C1_0;C2_1;D3_1
Class1;A0_0;C1_0;C2_1;A3_2
Class1;A0_0;C1_0;C2_1;B3_2
Class1;A0_0;C1_0;C2_1;C3_2
Class1;A0_0;C1_0;C2_1;D3_2
Class1;A0_0;C1_0;C2_1;A3_3
Class1;A0_0;C1_0;C2_1;B3_3
Class1;A0_0;C1_0;C2_1;C3_3
Class1;A0_0;C1_0;C2_1;D3_3
Class1;A0_0;C1_0;D2_1;A3_0
Class1;A0_0;C1_0;D2_1;B3_0
Class1;A0_0;C1_0;D2_1;C3_0
Class1;A0_0;C1_0;D2_1;D3_0
Class1;A0_0;C1_0;D2_1;A3_1
Class1;A0_0;C1_0;D2_1;B3_1
Class1;A0_0;C1_0;D2_1;C3_1
Class1;A0_0;C1_0;D2_1;D3_1
Class1;A0_0;C1_0;D2_1;A3_2
Class1;A0_0;C1_0;D2_1;B3_2
Class1;A0_0;C1_0;D2_1;C3_2
Class1;A0_0;C1_0;D2_1;D3_2
Class1;A0_0;C1_0;D2_1;A3_3
Class1;A0_0;C1_0;D2_1;B3_3
Class1;A0_0;C1_0;D2_1;C3_3
Class1;A0_0;C1_0;D2_1;D3_3
Class1;A0_0;C1_0;A2_2;A3_0
Class1;A0_0;C1_0;A2_2;B3_0
Class1;A0_0;C1_0;A2_2;C3_0
Class1;A0_0;C1_0;A2_2;D3_0
Class1;A0_0;C1_0;A2_2;A3_1
Class1;A0_0;C1_0;A2_2;B3_1
Class1;A0_0;C1_0;A2_2;C3_1
Class1;A0_0;C1_0;A2_2;D3_1
Class1;A0_0;C1_0;A2_2;A3_2
Class1;A0_0;C1_0;A2_2;B3_2
Class1;A0_0;C1_0;A2_2;C3_2
Class1;A0_0;C1_0;A2_2;D3_2
Class1;A0_0;C1_0;A2_2;A3_3
Class1;A0_0;C1_0;A2_2;B3_3
Class1;A0_0;C1_0;A2_2;C3_3
Class1;A0_0;C1_0;A2_2;D3_3
Class1;A0_0;C1_0;B2_2;A3_0
Class1;A0_0;C1_0;B2_2;B3_0
Class1;A0_0;C1_0;B2_2;C3_0
Class1;A0_0;C1_0;B2_2;D3_0
Class1;A0_0;C1_0;B2_2;A3_1
Class1;A0_0;C1_0;B2_2;B3_1
Class1;A0_0;C1_0;B2_2;C3_1
Class1;A0_0;C1_0;B2_2;D3_1
Class1;A0_0;C1_0;B2_2;A3_2
Class1;A0_0;C1_0;B2_2;B3_2
Class1;A0_0;C1_0;B2_2;C3_2
Class1;A0_0;C1_0;B2_2;D3_2
Class1;A0_0;C1_0;B2_2;A3_3
Class1;A0_0;C1_0;B2_2;B3_3
Class1;A0_0;C1_0;B2_2;C3_3
Class1;A0_0;C1_0;B2_2;D3_3
Class1;A0_0;C1_0;C2_2;A3_0
Class1;A0_0;C1_0;C2_2;B3_0
Class1;A0_0;C1_0;C2_2;C3_0
Class1;A0_0;C1_0;C2_2;D3_0
Class1;A0_0;C1_0;C2_2;A3_1
Class1;A0_0;C1_0;C2_2;B3_1
Class1;A0_0;C1_0;C2_2;C3_1
Class1;A0_0;C1_0;C2_2;D3_1
Class1;A0_0;C1_0;C2_2;A3_2
Class1;A0_0;C1_0;C2_2;B3_2
Class1;A0_0;C1_0;C2_2;C3_2
Class1;A0_0;C1_0;C2_2;D3_2
Class1;A0_0;C1_0;C2_2;A3_3
Class1;A0_0;C1_0;C2_2;B3_3
Class1;A0_0;C1_0;C2_2;C3_3
Class1;A0_0;C1_0;C2_2;D3_3
Class1;A0_0;C1_0;D2_2;A3_0
Class1;A0_0;C1_0;D2_2;B3_0
Class1;A0_0;C1_0;D2_2;C3_0
Class1;A0_0;C1_0;D2_2;D3_0
Class1;A0_0;C1_0;D2_2;A3_1
Class1;A0_0;C1_0;D2_2;B3_1
Class1;A0_0;C1_0;D2_2;C3_1
Class1;A0_0;C1_0;D2_2;D3_1
Class1;A0_0;C1_0;D2_2;A3_2
Class1;A0_0;C1_0;D2_2;B3_2
Class1;A0_0;C1_0;D2_2;C3_2
Class1;A0_0;C1_0;D2_2;D3_2
Class1;A0_0;C1_0;D2_2;A3_3
Class1;A0_0;C1_0;D2_2;B3_3
Class1;A0_0;C1_0;D2_2;C3_3
Class1;A0_0;C1_0;D2_2;D3_3
Class1;A0_0;C1_0;A2_3;A3_0
Class1;A0_0;C1_0;A2_3;B3_0
Class1;A0_0;C1_0;A2_3;C3_0
Class1;A0_0;C1_0;A2_3;D3_0
Class1;A0_0;C1_0;A2_3;A3_1
Class1;A0_0;C1_0;A2_3;B3_1
Class1;A0_0;C1_0;A2_3;C3_1
Class1;A0_0;C1_0;A2_3;D3_1
Class1;A0_0;C1_0;A2_3;A3_2
Class1;A0_0;C1_0;A2_3;B3_2
Class1;A0_0;C1_0;A2_3;C3_2
Class1;A0_0;C1_0;A2_3;D3_2
Class1;A0_0;C1_0;A2_3;A3_3
Class1;A0_0;C1_0;A2_3;B3_3
Class1;A0_0;C1_0;A2_3;C3_3
Class1;A0_0;C1_0;A2_3;D3_3
Class1;A0_0;C1_0;B2_3;A3_0
Class1;A0_0;C1_0;B2_3;B3_0
Class1;A0_0;C1_0;B2_3;C3_0
Class1;A0_0;C1_0;B2_3;D3_0
Class1;A0_0;C1_0;B2_3;A3_1
Class1;A0_0;C1_0;B2_3;B3_1
Class1;A0_0;C1_0;B2_3;C3_1
Class1;A0_0;C1_0;B2_3;D3_1
Class1;A0_0;C1_0;B2_3;A3_2
Class1;A0_0;C1_0;B2_3;B3_2
Class1;A0_0;C1_0;B2_3;C3_2
Class1;A0_0;C1_0;B2_3;D3_2
Class1;A0_0;C1_0;B2_3;A3_3
Class1;A0_0;C1_0;B2_3;B3_3
Class1;A0_0;C1_0;B2_3;C3_3
Class1;A0_0;C1_0;B2_3;D3_3
Class1;A0_0;C1_0;C2_3;A3_0
Class1;A0_0;C1_0;C2_3;B3_0
Class1;A0_0;C1_0;C2_3;C3_0
Class1;A0_0;C1_0;C2_3;D3_0
Class1;A0_0;C1_0;C2_3;A3_1
Class1;A0_0;C1_0;C2_3;B3_1
Class1;A0_0;C1_0;C2_3;C3_1
Class1;A0_0;C1_0;C2_3;D3_1
Class1;A0_0;C1_0;C2_3;A3_2
Class1;A0_0;C1_0;C2_3;B3_2
Class1;A0_0;C1_0;C2_3;C3_2
Class1;A0_0;C1_0;C2_3;D3_2
Class1;A0_0;C1_0;C2_3;A3_3
Class1;A0_0;C1_0;C2_3;B3_3
Class1;A0_0;C1_0;C2_3;C3_3
Class1;A0_0;C1_0;C2_3;D3_3
Class1;A0_0;C1_0;D2_3;A3_0
Class1;A0_0;C1_0;D2_3;B3_0
Class1;A0_0;C1_0;D2_3;C3_0
Class1;A0_0;C1_0;D2_3;D3_0
Class1;A0_0;C1_0;D2_3;A3_1
Class1;A0_0;C1_0;D2_3;B3_1
Class1;A0_0;C1_0;D2_3;C3_1
Class1;A0_0;C1_0;D2_3;D3_1
Class1;A0_0;C1_0;D2_3;A3_2
Class1;A0_0;C1_0;D2_3;B3_2
Class1;A0_0;C1_0;D2_3;C3_2
Class1;A0_0;C1_0;D2_3;D3_2
Class1;A0_0;C1_0;D2_3;A3_3
Class1;A0_0;C1_0;D2_3;B3_3
Class1;A0_0;C1_0;D2_3;C3_3
Class1;A0_0;C1_0;D2_3;D3_3
Class1;A0_0;D1_0;A2_0;A3_0
Class1;A0_0;D1_0;A2_0;B3_0
Class1;A0_0;D1_0;A2_0;C3_0
Class1;A0_0;D1_0;A2_0;D3_0
Class1;A0_0;D1_0;A2_0;A3_1
Class1;A0_0;D1_0;A2_0;B3_1
Class1;A0_0;D1_0;A2_0;C3_1
Class1;A0_0;D1_0;A2_0;D3_1
Class1;A0_0;D1_0;A2_0;A3_2
Class1;A0_0;D1_0;A2_0;B3_2
Class1;A0_0;D1_0;A2_0;C3_2
Class1;A0_0;D1_0;A2_0;D3_2
Class1;A0_0;D1_0;A2_0;A3_3
Class1;A0_0;D1_0;A2_0;B3_3
Class1;A0_0;D1_0;A2_0;C3_3
Class1;A0_0;D1_0;A2_0;D3_3
Class1;A0_0;D1_0;B2_0;A3_0
Class1;A0_0;D1_0;B2_0;B3_0
Class1;A0_0;D1_0;B2_0;C3_0
Class1;A0_0;D1_0;B2_0;D3_0
Class1;A0_0;D1_0;B2_0;A3_1
Class1;A0_0;D1_0;B2_0;B3_1
Class1;A0_0;D1_0;B2_0;C3_1
Class1;A0_0;D1_0;B2_0;D3_1
Class1;A0_0;D1_0;B2_0;A3_2
Class1;A0_0;D1_0;B2_0;B3_2
Class1;A0_0;D1_0;B2_0;C3_2
Class1;A0_0;D1_0;B2_0;D3_2
Class1;A0_0;D1_0;B2_0;A3_3
Class1;A0_0;D1_0;B2_0;B3_3
Class1;A0_0;D1_0;B2_0;C3_3
Class1;A0_0;D1_0;B2_0;D3_3
Class1;A0_0;D1_0;C2_0;A3_0
Class1;A0_0;D1_0;C2_0;B3_0
Class1;A0_0;D1_0;C2_0;C3_0
Class1;A0_0;D1_0;C2_0;D3_0
Class1;A0_0;D1_0;C2_0;A3_1
Class1;A0_0;D1_0;C2_0;B3_1
Class1;A0_0;D1_0;C2_0;C3_1
Class1;A0_0;D1_0;C2_0;D3_1
Class1;A0_0;D1_0;C2_0;A3_2
Class1;A0_0;D1_0;C2_0;B3_2
Class1;A0_0;D1_0;C2_0;C3_2
Class1;A0_0;D1_0;C2_0;D3_2
Class1;A0_0;D1_0;C2_0;A3_3
Class1;A0_0;D1_0;C2_0;B3_3
Class1;A0_0;D1_0;C2_0;C3_3
Class1;A0_0;D1_0;C2_0;D3_3
Class1;A0_0;D1_0;D2_0;A3_0
Class1;A0_0;D1_0;D2_0;B3_0
Class1;A0_0;D1_0;D2_0;C3_0
Class1;A0_0;D1_0;D2_0;D3_0
Class1;A0_0;D1_0;D2_0;A3_1
Class1;A0_0;D1_0;D2_0;B3_1
Class1;A0_0;D1_0;D2_0;C3_1
Class1;A0_0;D1_0;D2_0;D3_1
Class1;A0_0;D1_0;D2_0;A3_2
Class1;A0_0;D1_0;D2_0;B3_2
Class1;A0_0;D1_0;D2_0;C3_2
Class1;A0_0;D1_0;D2_0;D3_2
Class1;A0_0;D1_0;D2_0;A3_3
Class1;A0_0;D1_0;D2_0;B3_3
Class1;A0_0;D1_0;D2_0;C3_3
Class1;A0_0;D1_0;D2_0;D3_3
Class1;A0_0;D1_0;A2_1;A3_0
Class1;A0_0;D1_0;A2_1;B3_0
Class1;A0_0;D1_0;A2_1;C3_0
Class1;A0_0;D1_0;A2_1;D3_0
Class1;A0_0;D1_0;A2_1;A3_1
Class1;A0_0;D1_0;A2_1;B3_1
Class1;A0_0;D1_0;A2_1;C3_1
Class1;A0_0;D1_0;A2_1;D3_1
Class1;A0_0;D1_0;A2_1;A3_2
Class1;A0_0;D1_0;A2_1;B3_2
Class1;A0_0;D1_0;A2_1;C3_2
Class1;A0_0;D1_0;A2_1;D3_2
Class1;A0_0;D1_0;A2_1;A3_3
Class1;A0_0;D1_0;A2_1;B3_3
Class1;A0_0;D1_0;A2_1;C3_3
Class1;A0_0;D1_0;A2_1;D3_3
Class1;A0_0;D1_0;B2_1;A3_0
Class1;A0_0;D1_0;B2_1;B3_0
Class1;A0_0;D1_0;B2_1;C3_0
Class1;A0_0;D1_0;B2_1;D3_0
Class1;A0_0;D1_0;B2_1;A3_1
Class1;A0_0;D1_0;B2_1;B3_1
Class1;A0_0;D1_0;B2_1;C3_1
Class1;A0_0;D1_0;B2_1;D3_1
Class1;A0_0;D1_0;B2_1;A3_2
Class1;A0_0;D1_0;B2_1;B3_2
Class1;A0_0;D1_0;B2_1;C3_2
Class1;A0_0;D1_0;B2_1;D3_2
Class1;A0_0;D1_0;B2_1;A3_3
Class1;A0_0;D1_0;B2_1;B3_3
Class1;A0_0;D1_0;B2_1;C3_3
Class1;A0_0;D1_0;B2_1;D3_3
Class1;A0_0;D1_0;C2_1;A3_0
Class1;A0_0;D1_0;C2_1;B3_0
Class1;A0_0;D1_0;C2_1;C3_0
Class1;A0_0;D1_0;C2_1;D3_0
Class1;A0_0;D1_0;C2_1;A3_1
Class1;A0_0;D1_0;C2_1;B3_1
Class1;A0_0;D1_0;C2_1;C3_1
Class1;A0_0;D1_0;C2_1;D3_1
Class1;A0_0;D1_0;C2_1;A3_2
Class1;A0_0;D1_0;C2_1;B3_2
Class1;A0_0;D1_0;C2_1;C3_2
Class1;A0_0;D1_0;C2_1;D3_2
Class1;A0_0;D1_0;C2_1;A3_3
Class1;A0_0;D1_0;C2_1;B3_3
Class1;A0_0;D1_0;C2_1;C3_3
Class1;A0_0;D1_0;C2_1;D3_3
Class1;A0_0;D1_0;D2_1;A3_0
Class1;A0_0;D1_0;D2_1;B3_0
Class1;A0_0;D1_0;D2_1;C3_0
Class1;A0_0;D1_0;D2_1;D3_0
Class1;A0_0;D1_0;D2_1;A3_1
Class1;A0_0;D1_0;D2_1;B3_1
Class1;A0_0;D1_0;D2_1;C3_1
Class1;A0_0;D1_0;D2_1;D3_1
Class1;A0_0;D1_0;D2_1;A3_2
Class1;A0_0;D1_0;D2_1;B3_2
Class1;A0_0;D1_0;D2_1;C3_2
Class1;A0_0;D1_0;D2_1;D3_2
Class1;A0_0;D1_0;D2_1;A3_3
Class1;A0_0;D1_0;D2_1;B3_3
Class1;A0_0;D1_0;D2_1;C3_3
Class1;A0_0;D1_0;D2_1;D3_3
Class1;A0_0;D1_0;A2_2;A3_0
Class1;A0_0;D1_0;A2_2;B3_0
Class1;A0_0;D1_0;A2_2;C3_0
Class1;A0_0;D1_0;A2_2;D3_0
Class1;A0_0;D1_0;A2_2;A3_1
Class1;A0_0;D1_0;A2_2;B3_1
Class1;A0_0;D1_0;A2_2;C3_1
Class1;A0_0;D1_0;A2_2;D3_1
Class1;A0_0;D1_0;A2_2;A3_2
Class1;A0_0;D1_0;A2_2;B3_2
Class1;A0_0;D1_0;A2_2;C3_2
Class1;A0_0;D1_0;A2_2;D3_2
Class1;A0_0;D1_0;A2_2;A3_3
Class1;A0_0;D1_0;A2_2;B3_3
Class1;A0_0;D1_0;A2_2;C3_3
Class1;A0_0;D1_0;A2_2;D3_3
Class1;A0_0;D1_0;B2_2;A3_0
Class1;A0_0;D1_0;B2_2;B3_0
Class1;A0_0;D1_0;B2_2;C3_0
Class1;A0_0;D1_0;B2_2;D3_0
Class1;A0_0;D1_0;B2_2;A3_1
Class1;A0_0;D1_0;B2_2;B3_1
Class1;A0_0;D1_0;B2_2;C3_1
Class1;A0_0;D1_0;B2_2;D3_1
Class1;A0_0;D1_0;B2_2;A3_2
Class1;A0_0;D1_0;B2_2;B3_2
Class1;A0_0;D1_0;B2_2;C3_2
Class1;A0_0;D1_0;B2_2;D3_2
Class1;A0_0;D1_0;B2_2;A3_3
Class1;A0_0;D1_0;B2_2;B3_3
Class1;A0_0;D1_0;B2_2;C3_3
Class1;A0_0;D1_0;B2_2;D3_3
Class1;A0_0;D1_0;C2_2;A3_0
Class1;A0_0;D1_0;C2_2;B3_0
Class1;A0_0;D1_0;C2_2;C3_0
Class1;A0_0;D1_0;C2_2;D3_0
Class1;A0_0;D1_0;C2_2;A3_1
Class1;A0_0;D1_0;C2_2;B3_1
Class1;A0_0;D1_0;C2_2;C3_1
Class1;A0_0;D1_0;C2_2;D3_1
Class1;A0_0;D1_0;C2_2;A3_2
Class1;A0_0;D1_0;C2_2;B3_2
Class1;A0_0;D1_0;C2_2;C3_2
Class1;A0_0;D1_0;C2_2;D3_2
Class1;A0_0;D1_0;C2_2;A3_3
Class1;A0_0;D1_0;C2_2;B3_3
Class1;A0_0;D1_0;C2_2;C3_3
Class1;A0_0;D1_0;C2_2;D3_3
Class1;A0_0;D1_0;D2_2;A3_0
Class1;A0_0;D1_0;D2_2;B3_0
Class1;A0_0;D1_0;D2_2;C3_0
Class1;A0_0;D1_0;D2_2;D3_0
Class1;A0_0;D1_0;D2_2;A3_1
Class1;A0_0;D1_0;D2_2;B3_1
Class1;A0_0;D1_0;D2_2;C3_1
Class1;A0_0;D1_0;D2_2;D3_1
Class1;A0_0;D1_0;D2_2;A3_2
Class1;A0_0;D1_0;D2_2;B3_2
Class1;A0_0;D1_0;D2_2;C3_2
Class1;A0_0;D1_0;D2_2;D3_2
Class1;A0_0;D1_0;D2_2;A3_3
Class1;A0_0;D1_0;D2_2;B3_3
Class1;A0_0;D1_0;D2_2;C3_3
Class1;A0_0;D1_0;D2_2;D3_3
Class1;A0_0;D1_0;A2_3;A3_0
Class1;A0_0;D1_0;A2_3;B3_0
Class1;A0_0;D1_0;A2_3;C3_0
Class1;A0_0;D1_0;A2_3;D3_0
Class1;A0_0;D1_0;A2_3;A3_1
Class1;A0_0;D1_0;A2_3;B3_1
Class1;A0_0;D1_0;A2_3;C3_1
Class1;A0_0;D1_0;A2_3;D3_1
Class1;A0_0;D1_0;A2_3;A3_2
Class1;A0_0;D1_0;A2_3;B3_2
Class1;A0_0;D1_0;A2_3;C3_2
Class1;A0_0;D1_0;A2_3;D3_2
Class1;A0_0;D1_0;A2_3;A3_3
Class1;A0_0;D1_0;A2_3;B3_3
Class1;A0_0;D1_0;A2_3;C3_3
Class1;A0_0;D1_0;A2_3;D3_3
Class1;A0_0;D1_0;B2_3;A3_0
Class1;A0_0;D1_0;B2_3;B3_0
Class1;A0_0;D1_0;B2_3;C3_0
Class1;A0_0;D1_0;B2_3;D3_0
Class1;A0_0;D1_0;B2_3;A3_1
Class1;A0_0;D1_0;B2_3;B3_1
Class1;A0_0;D1_0;B2_3;C3_1
Class1;A0_0;D1_0;B2_3;D3_1
Class1;A0_0;D1_0;B2_3;A3_2
Class1;A0_0;D1_0;B2_3;B3_2
Class1;A0_0;D1_0;B2_3;C3_2
Class1;A0_0;D1_0;B2_3;D3_2
Class1;A0_0;D1_0;B2_3;A3_3
Class1;A0_0;D1_0;B2_3;B3_3
Class1;A0_0;D1_0;B2_3;C3_3
Class1;A0_0;D1_0;B2_3;D3_3
Class1;A0_0;D1_0;C2_3;A3_0
Class1;A0_0;D1_0;C2_3;B3_0
Class1;A0_0;D1_0;C2_3;C3_0
Class1;A0_0;D1_0;C2_3;D3_0
Class1;A0_0;D1_0;C2_3;A3_1
Class1;A0_0;D1_0;C2_3;B3_1
Class1;A0_0;D1_0;C2_3;C3_1
Class1;A0_0;D1_0;C2_3;D3_1
Class1;A0_0;D1_0;C2_3;A3_2
Class1;A0_0;D1_0;C2_3;B3_2
Class1;A0_0;D1_0;C2_3;C3_2
Class1;A0_0;D1_0;C2_3;D3_2
Class1;A0_0;D1_0;C2_3;A3_3
Class1;A0_0;D1_0;C2_3;B3_3
Class1;A0_0;D1_0;C2_3;C3_3
Class1;A0_0;D1_0;C2_3;D3_3
Class1;A0_0;D1_0;D2_3;A3_0
Class1;A0_0;D1_0;D2_3;B3_0
Class1;A0_0;D1_0;D2_3;C3_0
Class1;A0_0;D1_0;D2_3;D3_0
Class1;A0_0;D1_0;D2_3;A3_1
Class1;A0_0;D1_0;D2_3;B3_1
Class1;A0_0;D1_0;D2_3;C3_1
Class1;A0_0;D1_0;D2_3;D3_1
Class1;A0_0;D1_0;D2_3;A3_2
Class1;A0_0;D1_0;D2_3;B3_2
Class1;A0_0;D1_0;D2_3;C3_2
Class1;A0_0;D1_0;D2_3;D3_2
Class1;A0_0;D1_0;D2_3;A3_3
Class1;A0_0;D1_0;D2_3;B3_3
Class1;A0_0;D1_0;D2_3;C3_3
Class1;A0_0;D1_0;D2_3;D3_3
Class1;A0_0;A1_1;A2_0;A3_0
Class1;A0_0;A1_1;A2_0;B3_0
Class1;A0_0;A1_1;A2_0;C3_0
Class1;A0_0;A1_1;A2_0;D3_0
Class1;A0_0;A1_1;A2_0;A3_1
Class1;A0_0;A1_1;A2_0;B3_1
Class1;A0_0;A1_1;A2_0;C3_1
Class1;A0_0;A1_1;A2_0;D3_1
Class1;A0_0;A1_1;A2_0;A3_2
Class1;A0_0;A1_1;A2_0;B3_2
Class1;A0_0;A1_1;A2_0;C3_2
Class1;A0_0;A1_1;A2_0;D3_2
Class1;A0_0;A1_1;A2_0;A3_3
Class1;A0_0;A1_1;A2_0;B3_3
Class1;A0_0;A1_1;A2_0;C3_3
Class1;A0_0;A1_1;A2_0;D3_3
Class1;A0_0;A1_1;B2_0;A3_0
Class1;A0_0;A1_1;B2_0;B3_0
Class1;A0_0;A1_1;B2_0;C3_0
Class1;A0_0;A1_1;B2_0;D3_0
Class1;A0_0;A1_1;B2_0;A3_1
Class1;A0_0;A1_1;B2_0;B3_1
Class1;A0_0;A1_1;B2_0;C3_1
Class1;A0_0;A1_1;B2_0;D3_1
Class1;A0_0;A1_1;B2_0;A3_2
Class1;A0_0;A1_1;B2_0;B3_2
Class1;A0_0;A1_1;B2_0;C3_2
Class1;A0_0;A1_1;B2_0;D3_2
Class1;A0_0;A1_1;B2_0;A3_3
Class1;A0_0;A1_1;B2_0;B3_3
Class1;A0_0;A1_1;B2_0;C3_3
Class1;A0_0;A1_1;B2_0;D3_3
Class1;A0_0;A1_1;C2_0;A3_0
Class1;A0_0;A1_1;C2_0;B3_0
Class1;A0_0;A1_1;C2_0;C3_0
Class1;A0_0;A1_1;C2_0;D3_0
Class1;A0_0;A1_1;C2_0;A3_1
Class1;A0_0;A1_1;C2_0;B3_1
Class1;A0_0;A1_1;C2_0;C3_1
Class1;A0_0;A1_1;C2_0;D3_1
Class1;A0_0;A1_1;C2_0;A3_2
Class1;A0_0;A1_1;C2_0;B3_2
Class1;A0_0;A1_1;C2_0;C3_2
Class1;A0_0;A1_1;C2_0;D3_2
Class1;A0_0;A1_1;C2_0;A3_3
Class1;A0_0;A1_1;C2_0;B3_3
Class1;A0_0;A1_1;C2_0;C3_3
Class1;A0_0;A1_1;C2_0;D3_3
Class1;A0_0;A1_1;D2_0;A3_0
Class1;A0_0;A1_1;D2_0;B3_0
Class1;A0_0;A1_1;D2_0;C3_0
Class1;A0_0;A1_1;D2_0;D3_0
Class1;A0_0;A1_1;D2_0;A3_1
Class1;A0_0;A1_1;D2_0;B3_1
Class1;A0_0;A1_1;D2_0;C3_1
Class1;A0_0;A1_1;D2_0;D3_1
Class1;A0_0;A1_1;D2_0;A3_2
Class1;A0_0;A1_1;D2_0;B3_2
Class1;A0_0;A1_1;D2_0;C3_2
Class1;A0_0;A1_1;D2_0;D3_2
Class1;A0_0;A1_1;D2_0;A3_3
Class1;A0_0;A1_1;D2_0;B3_3
Class1;A0_0;A1_1;D2_0;C3_3
Class1;A0_0;A1_1;D2_0;D3_3
Class1;A0_0;A1_1;A2_1;A3_0
Class1;A0_0;A1_1;A2_1;B3_0
Class1;A0_0;A1_1;A2_1;C3_0
Class1;A0_0;A1_1;A2_1;D3_0
Class1;A0_0;A1_1;A2_1;A3_1
Class1;A0_0;A1_1;A2_1;B3_1
Class1;A0_0;A1_1;A2_1;C3_1
Class1;A0_0;A1_1;A2_1;D3_1
Class1;A0_0;A1_1;A2_1;A3_2
Class1;A0_0;A1_1;A2_1;B3_2
Class1;A0_0;A1_1;A2_1;C3_2
Class1;A0_0;A1_1;A2_1;D3_2
Class1;A0_0;A1_1;A2_1;A3_3
Class1;A0_0;A1_1;A2_1;B3_3
Class1;A0_0;A1_1;A2_1;C3_3
Class1;A0_0;A1_1;A2_1;D3_3
Class1;A0_0;A1_1;B2_1;A3_0
Class1;A0_0;A1_1;B2_1;B3_0
Class1;A0_0;A1_1;B2_1;C3_0
Class1;A0_0;A1_1;B2_1;D3_0
Class1;A0_0;A1_1;B2_1;A3_1
Class1;A0_0;A1_1;B2_1;B3_1
Class1;A0_0;A1_1;B2_1;C3_1
Class1;A0_0;A1_1;B2_1;D3_1
Class1;A0_0;A1_1;B2_1;A3_2
Class1;A0_0;A1_1;B2_1;B3_2
Class1;A0_0;A1_1;B2_1;C3_2
Class1;A0_0;A1_1;B2_1;D3_2
Class1;A0_0;A1_1;B2_1;A3_3
Class1;A0_0;A1_1;B2_1;B3_3
Class1;A0_0;A1_1;B2_1;C3_3
Class1;A0_0;A1_1;B2_1;D3_3
Class1;A0_0;A1_1;C2_1;A3_0
Class1;A0_0;A1_1;C2_1;B3_0
Class1;A0_0;A1_1;C2_1;C3_0
Class1;A0_0;A1_1;C2_1;D3_0
Class1;A0_0;A1_1;C2_1;A3_1
Class1;A0_0;A1_1;C2_1;B3_1
Class1;A0_0;A1_1;C2_1;C3_1
Class1;A0_0;A1_1;C2_1;D3_1
Class1;A0_0;A1_1;C2_1;A3_2
Class1;A0_0;A1_1;C2_1;B3_2
Class1;A0_0;A1_1;C2_1;C3_2
Class1;A0_0;A1_1;C2_1;D3_2
Class1;A0_0;A1_1;C2_1;A3_3
Class1;A0_0;A1_1;C2_1;B3_3
Class1;A0_0;A1_1;C2_1;C3_3
Class1;A0_0;A1_1;C2_1;D3_3
Class1;A0_0;A1_1;D2_1;A3_0
Class1;A0_0;A1_1;D2_1;B3_0
Class1;A0_0;A1_1;D2_1;C3_0
Class1;A0_0;A1_1;D2_1;D3_0
Class1;A0_0;A1_1;D2_1;A3_1
Class1;A0_0;A1_1;D2_1;B3_1
Class1;A0_0;A1_1;D2_1;C3_1
Class1;A0_0;A1_1;D2_1;D3_1
Class1;A0_0;A1_1;D2_1;A3_2
Class1;A0_0;A1_1;D2_1;B3_2
Class1;A0_0;A1_1;D2_1;C3_2
Class1;A0_0;A1_1;D2_1;D3_2
Class1;A0_0;A1_1;D2_1;A3_3
Class1;A0_0;A1_1;D2_1;B3_3
Class1;A0_0;A1_1;D2_1;C3_3
Class1;A0_0;A1_1;D2_1;D3_3
Class1;A0_0;A1_1;A2_2;A3_0
Class1;A0_0;A1_1;A2_2;B3_0
Class1;A0_0;A1_1;A2_2;C3_0
Class1;A0_0;A1_1;A2_2;D3_0
Class1;A0_0;A1_1;A2_2;A3_1
Class1;A0_0;A1_1;A2_2;B3_1
Class1;A0_0;A1_1;A2_2;C3_1
Class1;A0_0;A1_1;A2_2;D3_1
Class1;A0_0;A1_1;A2_2;A3_2
Class1;A0_0;A1_1;A2_2;B3_2
Class1;A0_0;A1_1;A2_2;C3_2
